ID;Cash;Tips;Corporativos;MBS;Equity;Emergentes
2020-07-07;122.756;151.8179;602.636;2309.629;6445.59;441.64
2020-07-08;122.757;151.7688;602.688;2310.734;6496.14;441.93
2020-07-09;122.757;151.6987;602.794;2312.523;6461.31;442.08
2020-07-10;122.757;151.7128;602.563;2310.508;6528.96;442.08
2020-07-13;122.759;151.8055;602.771;2309.092;6467.84;442.31
2020-07-14;122.759;151.8947;602.983;2309.813;6555.4;442.22
2020-07-15;122.759;151.9645;603.203;2310.173;6615.07;442.72
2020-07-16;122.761;152.0055;603.386;2310.817;6592.75;443.17
2020-07-17;122.761;152.1612;603.536;2310.358;6611.86;443.71
2020-07-20;122.762;152.2842;603.746;2310.036;6667.45;444.55
2020-07-21;122.763;152.486;604.246;2311.649;6678.74;445.91
2020-07-22;122.764;152.5448;604.432;2312.165;6717.29;447.02
2020-07-23;122.764;152.3922;604.452;2311.682;6635.04;447.48
2020-07-24;122.764;152.3012;604.382;2309.504;6594.1;447.44
2020-07-27;122.766;152.2652;604.333;2309.713;6642.89;447.9
2020-07-28;122.766;152.3437;604.628;2311.501;6599.97;448.24
2020-07-29;122.766;152.4671;604.937;2314.006;6682.01;448.9
2020-07-30;122.767;152.5236;605.206;2314.767;6658.02;449.37
2020-07-31;122.766;152.708;605.508;2315.39;6709.81;450.0
2020-08-03;122.768;153.0366;605.695;2315.859;6758.2;450.43
2020-08-04;122.768;153.1354;606.133;2316.101;6782.6;451.39
2020-08-05;122.769;153.4288;606.15;2313.707;6826.22;452.33
2020-08-06;122.77;153.5146;606.305;2314.322;6870.86;453.07
2020-08-07;122.77;153.2686;606.216;2316.117;6876.65;453.31
2020-08-10;122.771;153.2722;606.312;2316.625;6895.59;453.72
2020-08-11;122.771;153.1827;605.662;2313.634;6840.67;454.02
2020-08-12;122.771;153.4936;605.659;2313.568;6937.44;453.58
2020-08-13;122.771;153.504;605.22;2312.966;6924.96;453.34
2020-08-14;122.771;153.4345;605.302;2313.858;6924.28;452.85
2020-08-17;122.772;153.5267;605.466;2315.612;6943.22;452.91
2020-08-18;122.773;153.7005;605.499;2316.122;6960.3;452.61
2020-08-19;122.774;153.5602;605.635;2317.356;6930.8;452.92
2020-08-20;122.774;153.5385;605.617;2316.181;6952.92;452.91
2020-08-21;122.773;153.5948;605.608;2314.803;6977.27;453.05
2020-08-24;122.774;153.8648;605.658;2313.418;7048.17;453.53
2020-08-25;122.774;153.9645;605.604;2312.783;7073.6;453.21
2020-08-26;122.775;154.187;605.653;2313.546;7145.77;453.09
2020-08-27;122.775;154.1474;605.476;2313.877;7158.18;453.04
2020-08-28;122.774;154.4106;606.07;2315.64;7207.1;452.98
2020-08-31;122.775;154.6088;606.409;2315.705;7192.11;453.69
2020-09-01;122.776;154.4828;606.622;2315.968;7246.37;454.4
2020-09-02;122.776;154.3007;606.814;2315.922;7358.49;455.52
2020-09-03;122.776;154.0256;606.908;2315.917;7101.38;455.75
2020-09-04;122.776;153.8929;605.984;2314.278;7043.62;455.01
2020-09-07;122.778;153.8929;606.124;2314.86;7043.62;455.18
2020-09-08;122.777;153.9925;606.325;2314.566;6848.42;454.57
2020-09-09;122.778;154.0824;606.182;2314.128;6986.76;454.65
2020-09-10;122.778;154.0649;606.237;2313.679;6864.23;454.78
2020-09-11;122.778;154.0535;606.406;2314.192;6868.22;454.61
2020-09-14;122.779;153.9907;606.354;2313.442;6957.91;454.89
2020-09-15;122.78;154.1646;606.348;2312.2;6994.33;454.94
2020-09-16;122.78;154.3405;606.388;2310.922;6962.29;454.65
2020-09-17;122.781;154.3594;606.381;2311.662;6903.82;454.41
2020-09-18;122.781;154.3322;606.314;2310.734;6826.72;454.27
2020-09-21;122.782;154.1297;606.234;2309.722;6748.08;453.18
2020-09-22;122.783;154.08;606.284;2309.826;6819.08;452.71
2020-09-23;122.783;154.0334;606.047;2310.614;6657.82;451.91
2020-09-24;122.783;153.9262;605.462;2311.137;6678.04;451.06
2020-09-25;122.783;153.9216;605.151;2311.404;6784.95;450.4
2020-09-28;122.784;154.2536;605.265;2311.842;6894.27;450.3
2020-09-29;122.785;154.3759;605.646;2313.001;6861.96;450.39
2020-09-30;122.784;154.2871;605.602;2313.175;6918.83;451.0
2020-10-01;122.784;154.2547;605.672;2312.544;6956.2;451.01
2020-10-02;122.784;154.162;605.632;2312.382;6889.65;451.02
2020-10-05;122.785;154.2096;605.529;2310.732;7014.23;451.36
2020-10-06;122.786;154.2084;605.933;2311.824;6916.4;452.33
2020-10-07;122.786;154.2895;605.815;2311.775;7036.91;452.49
2020-10-08;122.786;154.5154;606.113;2311.212;7095.4;453.44
2020-10-09;122.786;154.4949;606.11;2310.248;7157.92;454.09
2020-10-12;122.787;154.4949;606.249;2310.82;7275.43;454.29
2020-10-13;122.787;154.438;606.858;2309.379;7229.55;454.99
2020-10-14;122.787;154.3629;606.838;2309.844;7182.38;454.84
2020-10-15;122.787;154.3797;606.609;2309.853;7171.61;454.41
2020-10-16;122.788;154.4416;606.637;2310.972;7172.7;454.34
2020-10-19;122.789;154.3807;606.692;2310.949;7055.58;454.37
2020-10-20;122.789;154.4345;606.612;2309.74;7089.06;454.11
2020-10-21;122.79;154.4613;606.59;2311.655;7073.65;453.86
2020-10-22;122.79;154.466;606.319;2313.369;7111.17;453.71
2020-10-23;122.79;154.3719;606.49;2312.785;7135.81;453.58
2020-10-26;122.791;154.324;606.843;2313.277;7003.21;453.92
2020-10-27;122.791;154.4395;607.018;2314.143;6982.14;454.17
2020-10-28;122.792;154.2874;606.752;2314.007;6735.75;453.59
2020-10-29;122.791;154.0495;606.372;2312.771;6816.79;452.79
2020-10-30;122.791;153.9065;606.181;2313.082;6734.84;452.06
2020-10-31;122.792;;606.194;2313.272;;452.11
2020-11-02;122.793;154.0295;606.328;2312.82;6817.89;451.99
2020-11-03;122.793;154.0509;606.207;2312.168;6939.3;452.58
2020-11-04;122.793;154.0623;607.196;2314.175;7092.3;454.67
2020-11-05;122.794;154.0397;607.298;2314.25;7231.67;456.49
2020-11-06;122.794;153.8105;607.127;2311.727;7230.51;456.39
2020-11-09;122.795;154.0022;606.651;2309.917;7315.77;457.59
2020-11-10;122.795;154.2317;606.481;2308.918;7306.75;457.49
2020-11-11;122.796;154.2317;606.527;2309.106;7362.65;457.59
2020-11-12;122.795;154.2343;606.901;2311.501;7290.69;458.41
2020-11-13;122.795;154.1961;606.793;2312.194;7390.61;458.59
2020-11-16;122.797;154.2449;607.005;2311.633;7476.79;459.18
2020-11-17;122.797;154.2902;607.318;2313.541;7442.04;459.27
2020-11-18;122.798;154.2802;607.31;2313.571;7357.34;459.97
2020-11-19;122.799;154.3255;607.422;2315.229;7386.86;460.2
2020-11-20;122.798;154.351;607.554;2315.154;7336.76;460.77
2020-11-23;122.8;154.4192;607.485;2314.058;7378.94;461.08
2020-11-24;122.8;154.6205;607.595;2314.095;7498.29;461.4
2020-11-25;122.8;154.734;607.712;2314.09;7486.68;461.67
2020-11-26;122.8;154.734;607.758;2314.278;7486.68;461.74
2020-11-27;122.8;154.8154;608.124;2314.529;7505.38;462.33
2020-11-30;122.8;154.9296;608.352;2315.221;7472.06;462.88
2020-12-01;122.801;154.7859;607.802;2312.479;7556.51;463.1
2020-12-02;122.801;154.969;607.987;2312.452;7570.76;463.04
2020-12-03;122.802;155.2187;608.268;2312.823;7567.44;463.66
2020-12-04;122.801;155.3746;608.031;2311.969;7634.77;464.08
2020-12-07;122.803;155.5849;608.45;2312.374;7620.0;464.56
2020-12-08;122.803;155.6346;608.221;2312.501;7641.43;464.92
2020-12-09;122.804;155.5637;607.795;2312.612;7581.06;464.94
2020-12-10;122.804;155.6787;608.025;2313.971;7571.87;465.56
2020-12-11;122.804;155.669;608.328;2314.762;7562.46;466.1
2020-12-14;122.805;155.7578;608.492;2315.347;7530.87;466.52
2020-12-15;122.805;155.8978;608.436;2315.931;7628.28;466.75
2020-12-16;122.805;156.0876;608.697;2316.393;7641.82;467.05
2020-12-17;122.805;156.1441;608.724;2318.689;7686.18;467.44
2020-12-18;122.805;156.185;608.745;2319.101;7659.75;467.58
2020-12-21;122.806;156.1322;608.658;2319.113;7630.07;467.57
2020-12-22;122.806;156.2109;609.015;2319.307;7614.83;467.85
2020-12-23;122.807;156.2849;608.869;2318.274;7620.63;467.81
2020-12-24;122.806;156.2611;609.033;2318.693;7648.39;467.87
2020-12-28;122.806;156.2881;609.327;2319.179;7715.1;468.22
2020-12-29;122.807;156.2842;609.52;2319.599;7697.93;468.56
2020-12-30;122.808;156.3476;609.718;2319.83;7709.1;468.67
2020-12-31;122.808;156.5783;609.898;2320.864;7759.35;468.95
2021-01-04;122.809;156.7022;610.104;2319.927;7645.27;469.48
2021-01-05;122.809;156.8006;609.776;2318.914;7700.34;469.12
2021-01-06;122.808;156.7797;609.235;2318.551;7744.43;467.93
2021-01-07;122.809;157.0889;609.105;2318.186;7861.1;467.06
2021-01-08;122.809;156.8756;608.975;2316.515;7905.28;466.48
2021-01-11;122.81;156.7876;608.888;2315.408;7853.45;465.9
2021-01-12;122.81;156.8113;608.898;2316.357;7856.72;464.95
2021-01-13;122.81;156.798;609.179;2317.952;7874.75;465.49
2021-01-14;122.811;157.0075;609.102;2318.333;7846.1;465.76
2021-01-15;122.81;157.101;609.264;2319.991;7789.79;465.82
2021-01-18;122.812;157.101;609.401;2320.535;7789.79;465.96
2021-01-19;122.812;157.3019;609.626;2320.282;7853.47;466.18
2021-01-20;122.812;157.446;609.638;2320.935;7962.92;466.69
2021-01-21;122.813;157.6444;609.538;2321.082;7966.11;466.93
2021-01-22;122.813;157.5066;609.489;2320.567;7942.2;466.94
2021-01-25;122.814;157.5379;609.69;2320.686;7970.92;467.55
2021-01-26;122.815;157.5122;609.689;2321.055;7959.1;467.88
2021-01-27;122.816;157.4666;609.794;2322.761;7754.74;467.7
2021-01-28;122.816;157.5132;609.551;2322.564;7831.22;467.63
2021-01-29;122.815;157.5134;609.527;2323.5;7681.01;467.31
2021-01-31;122.816;;609.573;2323.862;;467.37
2021-02-01;122.817;157.4587;609.843;2322.5;7804.31;467.75
2021-02-02;122.817;157.5567;609.726;2321.547;7912.87;468.1
2021-02-03;122.819;157.6542;609.766;2321.445;7920.85;468.25
2021-02-04;122.819;157.5971;609.851;2321.711;8007.62;468.56
2021-02-05;122.82;157.6939;610.03;2321.606;8039.67;468.75
2021-02-08;122.821;157.761;610.136;2321.667;8099.33;468.57
2021-02-09;122.821;157.7691;610.214;2324.14;8091.7;468.74
2021-02-10;122.82;157.8192;610.464;2323.98;8089.11;468.96
2021-02-11;122.821;157.8698;610.394;2322.817;8104.19;469.47
2021-02-12;122.819;157.878;610.201;2320.31;8142.79;469.18
2021-02-15;122.821;157.878;610.335;2320.846;8142.79;469.33
2021-02-16;122.821;157.6919;609.712;2315.823;8139.16;468.42
2021-02-17;122.821;157.6347;609.805;2316.667;8137.88;468.12
2021-02-18;122.822;157.4078;609.981;2318.643;8102.24;468.77
2021-02-19;122.821;157.3181;609.691;2316.252;8087.68;468.36
2021-02-22;122.823;157.6497;609.538;2313.326;8025.81;467.09
2021-02-23;122.823;157.7981;609.472;2312.366;8036.06;467.03
2021-02-24;122.823;157.8623;609.242;2310.687;8127.38;466.93
2021-02-25;122.823;156.8479;607.318;2300.499;7929.56;465.33
2021-02-26;122.822;157.6354;607.523;2304.932;7892.81;464.82
2021-02-28;122.822;;607.701;2305.29;;465.04
2021-03-01;122.823;157.8226;608.319;2305.698;8080.78;465.59
2021-03-02;122.823;158.1769;608.721;2309.535;8015.54;465.86
2021-03-03;122.823;158.0923;608.039;2309.292;7911.21;465.16
2021-03-04;122.823;157.871;607.308;2304.173;7806.45;464.41
2021-03-05;122.822;157.868;606.817;2304.362;7958.98;463.1
2021-03-08;122.823;157.4193;605.891;2302.964;7916.41;461.33
2021-03-09;122.824;157.6445;605.758;2304.812;8029.2;461.12
2021-03-10;122.824;158.0148;606.131;2304.98;8078.05;461.54
2021-03-11;122.825;158.4549;606.549;2305.954;8162.58;462.86
2021-03-12;122.824;158.2092;605.958;2301.516;8172.9;461.62
2021-03-15;122.826;158.4084;606.137;2300.625;8226.32;461.76
2021-03-16;122.826;158.6907;606.259;2300.527;8213.63;462.49
2021-03-17;122.827;158.7374;606.828;2301.305;8237.35;462.13
2021-03-18;122.827;158.1128;605.977;2296.445;8116.17;461.94
2021-03-19;122.826;158.0263;605.976;2293.368;8112.13;462.47
2021-03-22;122.827;158.2149;606.316;2295.552;8169.14;462.84
2021-03-23;122.827;158.1858;606.496;2299.518;8106.83;463.32
2021-03-24;122.827;158.5296;606.694;2300.615;8063.0;463.32
2021-03-25;122.827;158.6169;606.77;2300.401;8105.51;463.08
2021-03-26;122.826;158.7014;606.588;2295.807;8240.38;462.49
2021-03-29;122.827;158.5734;606.389;2293.866;8233.24;462.29
2021-03-30;122.827;158.3543;606.298;2293.571;8208.1;461.56
2021-03-31;122.827;158.3889;606.183;2294.172;8238.48;461.84
2021-04-01;122.826;158.4999;606.711;2294.607;8335.91;462.47
2021-04-05;122.828;158.3922;606.469;2294.475;8457.4;462.45
2021-04-06;122.828;158.4954;607.198;2297.983;8449.54;463.18
2021-04-07;122.828;158.6685;607.513;2297.525;8462.18;463.45
2021-04-08;122.828;158.8163;607.721;2299.624;8499.85;463.36
2021-04-09;122.827;158.6805;607.498;2298.364;8565.57;463.32
2021-04-12;122.828;158.7233;607.362;2299.173;8564.03;463.32
2021-04-13;122.828;158.9676;607.873;2304.272;8592.25;462.63
2021-04-14;122.829;159.0334;607.794;2303.257;8558.16;462.43
2021-04-15;122.829;159.1863;608.4;2308.046;8653.29;462.9
2021-04-16;122.828;159.0889;607.979;2306.133;8684.51;463.52
2021-04-19;122.829;159.1084;607.963;2305.317;8638.42;464.43
2021-04-20;122.829;159.1046;608.228;2307.434;8579.95;464.26
2021-04-21;122.829;159.0566;608.257;2308.745;8659.8;464.21
2021-04-22;122.829;159.0959;608.348;2309.216;8580.73;464.58
2021-04-23;122.828;159.0924;608.244;2307.961;8674.8;464.68
2021-04-26;122.829;159.193;608.221;2306.461;8690.26;464.54
2021-04-27;122.829;159.3045;608.081;2303.621;8688.45;464.0
2021-04-28;122.83;159.8441;608.387;2304.112;8681.17;463.64
2021-04-29;122.829;159.941;608.333;2305.512;8740.35;463.8
2021-04-30;122.829;159.8907;608.556;2307.541;8678.16;464.15
2021-05-03;122.83;160.241;608.957;2305.044;8702.02;464.42
2021-05-04;122.831;160.5227;609.004;2303.95;8643.91;464.81
2021-05-05;122.831;160.8988;609.271;2303.478;8650.04;465.0
2021-05-06;122.831;160.7442;609.384;2304.108;8722.04;465.43
2021-05-07;122.829;160.8248;609.794;2304.738;8787.82;465.85
2021-05-10;122.831;161.0113;609.819;2303.661;8696.29;466.14
2021-05-11;122.831;160.7988;609.502;2301.597;8620.98;465.63
2021-05-12;122.831;160.896;608.858;2297.85;8437.24;464.97
2021-05-13;122.831;160.7597;609.217;2299.242;8541.39;464.45
2021-05-14;122.83;161.008;609.58;2300.254;8669.49;465.07
2021-05-17;122.831;161.3758;609.612;2299.643;8647.57;465.31
2021-05-18;122.831;161.353;609.704;2300.071;8574.98;465.33
2021-05-19;122.832;160.6795;609.256;2298.496;8550.95;464.84
2021-05-20;122.831;160.6521;609.913;2300.446;8641.98;465.11
2021-05-21;122.83;160.791;609.837;2300.918;8635.55;465.5
2021-05-24;122.831;161.1531;610.204;2302.689;8722.0;465.91
2021-05-25;122.831;161.2575;610.599;2304.877;8703.59;466.65
2021-05-26;122.832;161.0846;610.636;2303.719;8720.04;467.18
2021-05-27;122.832;161.07;610.445;2300.895;8730.97;466.86
2021-05-28;122.83;161.1475;610.627;2301.049;8738.77;466.92
2021-05-31;122.832;161.1475;610.714;2301.562;8738.77;467.02
2021-06-01;122.832;161.2903;610.477;2299.01;8734.74;466.89
2021-06-02;122.831;161.2919;610.718;2299.202;8748.3;467.36
2021-06-03;122.832;161.0116;610.046;2296.827;8717.97;466.95
2021-06-04;122.83;161.2135;610.679;2300.483;8795.08;467.24
2021-06-07;122.832;161.1581;610.625;2300.133;8788.28;467.84
2021-06-08;122.832;161.0033;610.912;2301.144;8790.0;468.63
2021-06-09;122.831;160.7733;611.133;2303.586;8774.31;469.3
2021-06-10;122.832;161.2171;611.196;2305.2;8815.56;469.24
2021-06-11;122.83;160.7916;611.106;2303.979;8832.94;469.84
2021-06-14;122.832;160.7815;610.791;2300.613;8851.17;469.57
2021-06-15;122.832;161.0286;610.787;2300.392;8833.68;469.19
2021-06-16;122.831;160.156;609.69;2295.519;8786.18;469.03
2021-06-17;122.83;160.4022;609.631;2296.138;8782.58;469.04
2021-06-18;122.828;160.0867;609.208;2296.73;8667.76;469.89
2021-06-21;122.83;160.3305;609.253;2295.304;8789.52;469.89
2021-06-22;122.83;160.7657;609.655;2297.472;8834.56;469.57
2021-06-23;122.83;160.8169;609.425;2298.269;8825.01;469.65
2021-06-24;122.83;160.685;609.265;2298.714;8877.06;469.6
2021-06-25;122.829;160.7229;609.056;2296.727;8906.79;469.47
2021-06-28;122.831;160.865;609.619;2300.09;8927.4;469.82
2021-06-29;122.831;160.9519;609.669;2300.98;8930.67;469.9
2021-06-30;122.831;161.0906;609.862;2301.498;8942.78;470.12
2021-07-01;122.831;161.1193;609.445;2298.596;8990.08;469.9
2021-07-02;122.829;161.2289;609.973;2300.684;9058.66;470.25
2021-07-05;122.831;161.2289;610.101;2301.187;9058.66;470.4
2021-07-06;122.831;161.5019;610.697;2302.982;9040.76;470.46
2021-07-07;122.831;161.3596;610.945;2304.075;9071.14;471.19
2021-07-08;122.832;161.3932;611.285;2306.677;8995.26;471.3
2021-07-09;122.831;161.4768;610.597;2303.722;9096.84;470.65
2021-07-12;122.832;161.7401;610.481;2303.948;9128.22;471.0
2021-07-13;122.832;162.1463;609.787;2301.967;9096.15;470.67
2021-07-14;122.832;162.1949;610.399;2305.639;9107.85;470.86
2021-07-15;122.833;162.3376;610.505;2307.849;9078.33;471.75
2021-07-16;122.832;162.2407;610.402;2306.624;9009.89;471.8
2021-07-19;122.833;162.0101;611.244;2311.552;8867.07;472.28
2021-07-20;122.833;162.1006;611.404;2311.975;9001.77;472.21
2021-07-21;122.834;162.2011;610.884;2308.379;9075.97;471.71
2021-07-22;122.834;162.3848;611.136;2310.351;9094.95;471.4
2021-07-23;122.833;162.7704;611.151;2311.143;9187.64;471.46
2021-07-26;122.834;163.1939;611.201;2311.78;9209.63;471.51
2021-07-27;122.835;163.1588;611.498;2313.102;9166.27;470.43
2021-07-28;122.834;163.4215;611.186;2312.061;9164.62;469.83
2021-07-29;122.834;163.3785;611.49;2313.262;9204.25;469.86
2021-07-30;122.834;163.4582;611.823;2314.51;9155.21;469.39
2021-07-31;122.834;;611.836;2314.677;;469.44
2021-08-02;122.835;163.2979;612.334;2316.173;9138.36;470.15
2021-08-03;122.835;163.3977;612.319;2315.523;9213.35;470.7
2021-08-04;122.835;163.0863;612.005;2314.838;9170.76;471.3
2021-08-05;122.836;162.7514;611.415;2312.296;9226.49;471.43
2021-08-06;122.834;162.6367;610.889;2309.002;9243.03;470.47
2021-08-09;122.836;162.5962;610.64;2307.482;9235.05;470.19
2021-08-10;122.836;162.695;610.206;2305.784;9244.22;470.19
2021-08-11;122.836;162.9286;610.376;2308.437;9267.4;470.36
2021-08-12;122.836;162.9076;610.159;2308.873;9297.2;470.72
2021-08-13;122.835;162.8931;610.75;2310.699;9312.51;471.17
2021-08-16;122.837;163.0566;611.303;2311.984;9337.18;471.87
2021-08-17;122.837;162.9057;611.044;2310.528;9271.83;471.99
2021-08-18;122.837;162.7653;610.868;2310.053;9173.93;471.84
2021-08-19;122.838;162.6308;610.852;2311.299;9186.07;472.29
2021-08-20;122.837;162.2387;610.63;2309.428;9261.31;472.23
2021-08-23;122.838;162.6641;610.913;2311.151;9341.09;472.31
2021-08-24;122.838;162.8048;610.831;2310.751;9355.11;472.53
2021-08-25;122.838;162.9799;610.605;2308.563;9376.0;472.44
2021-08-26;122.838;162.9533;610.609;2308.088;9321.74;472.52
2021-08-27;122.837;163.4268;611.204;2310.981;9404.15;472.73
2021-08-30;122.839;163.6177;611.668;2312.224;9445.24;473.5
2021-08-31;122.839;163.4461;611.716;2311.666;9433.58;473.79
2021-09-01;122.839;163.4696;611.629;2310.009;9437.15;473.37
2021-09-02;122.839;163.5641;611.696;2310.097;9465.47;473.46
2021-09-03;122.838;163.553;611.661;2310.412;9462.54;473.24
2021-09-06;122.84;163.553;611.787;2310.906;9462.54;473.4
2021-09-07;122.84;163.5741;611.305;2309.302;9430.68;473.13
2021-09-08;122.839;163.8191;611.474;2310.48;9418.57;473.44
2021-09-09;122.839;164.0708;611.695;2312.419;9375.99;473.71
2021-09-10;122.838;163.9183;611.471;2311.589;9304.03;473.92
2021-09-13;122.84;163.9045;611.733;2312.184;9325.29;474.18
2021-09-14;122.84;163.777;612.004;2315.25;9273.99;474.37
2021-09-15;122.84;163.9121;611.8;2313.579;9352.83;474.25
2021-09-16;122.841;163.7985;611.409;2310.539;9338.61;473.43
2021-09-17;122.839;163.5194;611.11;2309.315;9253.57;472.62
2021-09-20;122.842;163.502;611.619;2312.11;9096.52;471.39
2021-09-21;122.842;163.4163;611.517;2310.961;9089.55;471.5
2021-09-22;122.842;163.1106;611.065;2309.355;9176.08;471.67
2021-09-23;122.842;163.1055;610.418;2304.573;9287.8;471.45
2021-09-24;122.841;163.0205;610.241;2303.585;9301.49;470.28
2021-09-27;122.842;163.1965;610.146;2302.687;9275.87;469.46
2021-09-28;122.842;163.2391;609.919;2299.984;9087.47;468.1
2021-09-29;122.843;163.2856;610.115;2299.872;9102.62;468.02
2021-09-30;122.842;163.3273;610.192;2302.613;8994.83;467.84
2021-10-01;122.839;163.5548;611.027;2306.374;9098.25;468.04
2021-10-04;122.841;163.6299;610.753;2305.572;8980.64;467.95
2021-10-05;122.841;163.9199;610.411;2301.039;9076.19;466.75
2021-10-06;122.842;163.7309;610.201;2300.487;9113.45;465.52
2021-10-07;122.841;163.8325;609.662;2298.667;9191.19;464.91
2021-10-08;122.839;163.8174;609.286;2296.528;9173.74;463.57
2021-10-11;122.842;163.8174;609.41;2297.019;9110.76;463.67
2021-10-12;122.843;163.7099;608.86;2295.846;9088.73;461.31
2021-10-13;122.843;163.9204;608.632;2298.242;9116.39;461.85
2021-10-14;122.843;164.0864;609.095;2302.011;9272.97;462.38
2021-10-15;122.841;163.9411;608.192;2298.239;9342.15;462.71
2021-10-18;122.842;163.6903;607.63;2296.552;9373.68;463.6
2021-10-19;122.842;163.7626;607.834;2295.806;9443.12;463.83
2021-10-20;122.843;164.1116;607.991;2296.278;9477.82;463.56
2021-10-21;122.842;164.3338;606.862;2291.933;9506.91;462.88
2021-10-22;122.841;164.3398;606.631;2290.682;9496.86;462.46
2021-10-25;122.843;164.7679;607.279;2294.201;9541.99;462.89
2021-10-26;122.843;164.8781;607.273;2295.521;9559.39;463.15
2021-10-27;122.843;164.9875;607.671;2299.956;9511.27;464.01
2021-10-28;122.844;164.417;607.135;2296.836;9605.23;464.09
2021-10-29;122.843;164.4761;607.125;2297.583;9625.02;463.27
2021-10-31;122.844;;607.166;2297.91;;463.33
2021-11-01;122.845;164.2154;606.803;2297.008;9642.44;462.46
2021-11-02;122.846;164.3866;607.654;2298.26;9677.95;462.17
2021-11-03;122.846;164.3944;607.172;2296.3;9740.47;462.35
2021-11-04;122.847;164.7999;608.475;2300.403;9782.48;462.38
2021-11-05;122.845;164.9237;609.284;2305.648;9819.98;462.78
2021-11-08;122.847;164.9537;608.418;2303.481;9828.81;462.39
2021-11-09;122.848;165.3065;609.043;2306.019;9795.12;461.87
2021-11-10;122.847;165.3116;606.942;2297.017;9716.72;461.17
2021-11-11;122.847;165.3116;606.984;2297.179;9722.08;461.19
2021-11-12;122.847;165.5084;606.334;2292.369;9793.22;461.98
2021-11-15;122.848;165.9229;606.052;2290.842;9793.53;463.19
2021-11-16;122.848;166.0356;605.823;2291.392;9831.91;462.64
2021-11-17;122.847;166.2087;606.094;2292.728;9808.27;462.52
2021-11-18;122.848;166.1076;606.214;2293.832;9842.35;463.27
2021-11-19;122.847;165.4071;606.389;2295.778;9828.8;463.58
2021-11-22;122.849;164.8124;604.828;2289.31;9798.29;463.42
2021-11-23;122.849;164.9071;604.627;2285.67;9814.65;461.88
2021-11-24;122.848;165.1895;604.218;2283.286;9837.6;461.4
2021-11-25;122.849;165.1895;604.259;2283.449;9837.6;461.44
2021-11-26;122.848;165.1686;605.905;2293.348;9614.25;461.28
2021-11-29;122.85;165.1836;605.903;2293.712;9741.78;460.28
2021-11-30;122.85;164.5746;606.308;2295.986;9558.33;461.06
2021-12-01;122.849;164.2384;605.969;2294.382;9446.21;461.0
2021-12-02;122.851;164.2161;604.938;2290.881;9581.79;461.35
2021-12-03;122.849;164.4371;606.132;2295.447;9501.28;461.82
2021-12-06;122.851;164.5505;605.136;2290.724;9613.02;462.23
2021-12-07;122.851;164.7021;604.637;2290.071;9812.2;462.51
2021-12-08;122.851;164.8831;604.753;2290.566;9842.68;462.69
2021-12-09;122.851;164.4408;604.743;2291.325;9773.19;463.15
2021-12-10;122.85;164.3955;604.823;2290.49;9866.62;463.26
2021-12-13;122.853;164.4181;605.412;2292.948;9776.69;463.98
2021-12-14;122.853;164.0419;605.058;2292.786;9705.06;463.87
2021-12-15;122.853;164.1461;604.646;2291.235;9863.92;463.26
2021-12-16;122.854;164.5127;606.056;2295.793;9778.09;463.33
2021-12-17;122.853;164.2853;605.893;2295.588;9678.03;463.3
2021-12-20;122.854;164.3362;606.099;2294.961;9567.91;462.96
2021-12-21;122.854;164.3056;605.292;2290.896;9738.73;462.56
2021-12-22;122.854;164.5552;605.588;2292.126;9838.9;462.49
2021-12-23;122.853;164.3509;605.388;2291.518;9900.3;462.27
2021-12-27;122.855;164.6565;605.51;2291.944;10037.67;462.44
2021-12-28;122.856;164.7582;605.756;2293.938;10027.53;462.65
2021-12-29;122.856;165.0455;605.467;2290.849;10041.61;462.29
2021-12-30;122.857;165.2714;605.785;2289.216;10012.51;462.24
2021-12-31;122.855;165.2359;605.976;2292.836;9986.7;462.48
2022-01-03;122.854;165.2469;604.644;2284.027;10050.41;462.04
2022-01-04;122.855;165.2173;604.876;2281.907;10044.75;461.1
2022-01-05;122.854;164.6536;604.128;2277.254;9850.7;460.64
2022-01-06;122.855;164.171;603.273;2273.022;9841.92;458.52
2022-01-07;122.854;164.0386;603.131;2267.14;9803.85;457.98
2022-01-10;122.855;164.0806;602.587;2262.337;9789.72;456.78
2022-01-11;122.856;164.703;602.753;2266.508;9879.39;456.73
2022-01-12;122.856;164.429;602.814;2267.083;9907.38;456.47
2022-01-13;122.857;164.3713;602.929;2265.404;9767.35;455.51
2022-01-14;122.855;164.0393;601.871;2260.024;9775.53;454.03
2022-01-17;122.857;164.0393;601.995;2260.508;9775.53;454.11
2022-01-18;122.856;163.7259;600.311;2248.303;9595.93;450.75
2022-01-19;122.857;163.6192;600.743;2254.321;9503.14;451.68
2022-01-20;122.857;163.6821;600.395;2253.917;9398.96;452.81
2022-01-21;122.855;163.8686;601.19;2257.185;9221.28;453.97
2022-01-24;122.857;164.1996;601.564;2260.699;9246.84;453.81
2022-01-25;122.857;164.2017;600.895;2258.88;9134.33;453.49
2022-01-26;122.857;163.6574;600.042;2250.837;9120.75;453.57
2022-01-27;122.858;163.5248;598.711;2252.525;9072.24;452.7
2022-01-28;122.858;163.851;598.867;2255.904;9294.21;452.13
2022-01-31;122.859;164.084;598.949;2258.554;9469.92;452.17
2022-02-01;122.86;163.6676;599.116;2254.621;9534.95;452.13
2022-02-02;122.861;163.7946;599.577;2257.359;9624.89;452.9
