id;G0QA_TRR_INDEX_VAL_LOC;GVQ0_TRR_INDEX_VAL_LOC;G6O2_TRR_INDEX_VAL_LOC;GVQI_TRR_INDEX_VAL_LOC;G6QI_TRR_INDEX_VAL_LOC;C01A_TRR_INDEX_VAL_LOC;CV10_TRR_INDEX_VAL_LOC;GS1V_TRR_INDEX_VAL_LOC;M0A0_TRR_INDEX_VAL_LOC;SPX_INDEX
28/02/2007;185.462;882.362;458.291;131.745;186.027;105.582;374.848;149.136;1346.775;1406.82
1/03/2007;185.499;882.702;458.304;131.867;186.129;105.626;375.092;149.224;1346.739;1403.17
2/03/2007;185.576;883.964;459.537;132.122;186.685;105.654;375.62;149.401;1347.972;1387.17
5/03/2007;185.639;884.16;459.544;132.073;186.487;105.721;375.582;149.435;1347.899;1374.12
6/03/2007;185.647;883.766;459.297;132.006;186.323;105.713;375.396;149.369;1348.579;1395.41
7/03/2007;185.683;884.57;460.21;132.168;186.615;105.736;375.722;149.493;1350.729;1391.97
8/03/2007;185.698;884.503;460.089;132.166;186.541;105.754;375.735;149.487;1350.942;1401.89
9/03/2007;185.668;882.485;457.714;131.878;185.682;105.751;374.792;149.171;1347.781;1402.85
12/03/2007;185.753;883.644;459.057;132.033;186.057;105.773;375.385;149.359;1350.005;1406.6
13/03/2007;185.83;885.662;460.957;132.499;187.058;105.806;376.233;149.681;1352.741;1377.95
14/03/2007;185.847;885.407;460.342;132.506;187.011;105.84;376.108;149.648;1351.923;1387.17
15/03/2007;185.85;884.893;459.976;132.407;186.924;105.839;375.855;149.569;1351.552;1392.28
16/03/2007;185.874;884.724;459.75;132.509;187.105;105.849;375.739;149.541;1351.283;1386.95
19/03/2007;185.926;884.418;459.229;132.528;186.951;105.882;375.607;149.502;1351.281;1402.06
20/03/2007;185.96;885.082;459.984;132.594;187.146;105.899;375.876;149.617;1352.683;1410.94
21/03/2007;186.034;886.586;461.003;132.883;187.791;105.926;376.509;149.857;1354.937;1435.04
22/03/2007;186.02;885.337;459.153;132.727;187.249;105.948;375.97;149.669;1352.472;1434.54
23/03/2007;186.048;884.931;458.494;132.65;187.003;105.952;375.754;149.604;1351.281;1436.11
26/03/2007;186.13;885.908;459.436;132.921;187.597;105.997;376.245;149.757;1352.672;1437.5
27/03/2007;186.151;885.776;458.876;132.99;187.665;106.014;376.197;149.75;1351.803;1428.61
28/03/2007;186.181;886.143;458.816;133.026;187.573;106.033;376.342;149.81;1351.363;1417.23
29/03/2007;186.196;885.545;458.4;132.98;187.5;106.049;376.097;149.717;1350.75;1422.53
30/03/2007;186.23;885.406;457.964;132.842;187.043;106.059;375.978;149.69;1350.192;1420.86
31/03/2007;186.25;885.513;458.029;132.864;187.072;106.072;376.028;149.698;1350.386;1420.86
2/04/2007;186.287;885.795;458.303;132.907;187.177;106.092;376.198;149.763;1351.21;1424.55
3/04/2007;186.303;885.296;457.725;132.678;186.562;106.105;375.918;149.677;1351.065;1437.77
4/04/2007;186.335;885.816;458.233;132.895;187.068;106.119;376.163;149.773;1351.893;1439.37
5/04/2007;186.367;885.511;457.59;132.918;187.132;106.136;375.963;149.71;1351.202;1443.76
9/04/2007;186.409;883.864;455.774;132.673;186.344;106.184;375.195;149.444;1348.549;1444.61
10/04/2007;186.448;884.645;456.449;132.836;186.702;106.181;375.577;149.57;1349.891;1448.39
11/04/2007;186.465;884.352;456.094;132.801;186.567;106.2;375.442;149.526;1349.008;1438.87
12/04/2007;186.491;884.376;456.173;132.828;186.601;106.213;375.444;149.529;1349.089;1447.8
13/04/2007;186.524;883.88;455.534;132.688;186.176;106.222;375.171;149.443;1348.248;1452.85
16/04/2007;186.6;884.565;456.379;132.764;186.412;106.261;375.429;149.567;1349.868;1468.47
17/04/2007;186.646;885.921;457.815;132.778;186.591;106.283;376.082;149.795;1352.705;1471.48
18/04/2007;186.687;886.842;458.901;132.925;186.935;106.317;376.563;149.953;1354.622;1472.5
19/04/2007;186.713;886.902;458.635;133.011;187.007;106.342;376.636;149.965;1354.314;1470.73
20/04/2007;186.743;887.006;458.682;133.041;187.092;106.349;376.682;149.978;1354.1;1484.35
23/04/2007;186.816;887.766;459.49;133.27;187.594;106.396;377.05;150.116;1355.534;1480.93
24/04/2007;186.849;888.525;460.379;133.483;188.042;106.419;377.474;150.258;1356.954;1480.41
25/04/2007;186.861;888.045;459.791;133.583;188.146;106.438;377.232;150.174;1355.933;1495.42
26/04/2007;186.873;887.24;458.683;133.433;187.686;106.446;376.798;150.026;1353.866;1494.25
27/04/2007;186.913;887.262;458.443;133.481;187.744;106.454;376.781;150.023;1353.16;1494.07
30/04/2007;187.008;888.994;460.628;133.817;188.604;106.506;377.711;150.343;1356.543;1482.37
1/05/2007;187.042;888.543;460.322;133.77;188.528;106.53;377.527;150.261;1356.141;1486.3
2/05/2007;187.058;888.422;460.246;133.738;188.492;106.539;377.432;150.242;1356.547;1495.92
3/05/2007;187.056;887.568;459.439;133.545;188.085;106.55;377.057;150.101;1355.186;1502.39
4/05/2007;187.105;888.379;460.48;133.516;188.137;106.56;377.472;150.241;1357.409;1505.62
7/05/2007;187.17;888.596;460.795;133.505;188.075;106.604;377.593;150.279;1358.497;1509.48
8/05/2007;187.202;888.826;460.944;133.594;188.269;106.627;377.705;150.323;1358.581;1507.72
9/05/2007;187.213;887.897;459.753;133.476;187.87;106.641;377.232;150.165;1356.589;1512.58
10/05/2007;187.273;888.657;460.495;133.721;188.359;106.653;377.59;150.298;1357.515;1491.47
11/05/2007;187.308;888.384;459.905;133.629;188.017;106.677;377.451;150.246;1356.49;1505.85
14/05/2007;187.386;888.284;459.545;133.622;187.847;106.714;377.387;150.236;1355.928;1503.15
15/05/2007;187.418;888.052;459.004;133.427;187.269;106.729;377.244;150.192;1355.051;1501.19
16/05/2007;187.479;888.321;459.143;133.409;187.193;106.754;377.391;150.242;1355.614;1514.14
17/05/2007;187.451;887.379;457.818;133.362;186.816;106.763;376.933;150.077;1353.408;1512.75
18/05/2007;187.474;886.816;456.579;133.191;186.302;106.77;376.525;149.958;1351.229;1522.75
21/05/2007;187.563;887.388;457.19;133.416;186.819;106.811;376.802;150.067;1352.746;1525.1
22/05/2007;187.553;886.74;456.064;133.137;186.171;106.827;376.433;149.944;1350.61;1524.12
23/05/2007;187.59;886.681;455.326;133.103;186.011;106.843;376.346;149.931;1348.992;1522.28
24/05/2007;187.602;886.708;455.459;133.193;186.27;106.86;376.38;149.932;1349.097;1507.51
25/05/2007;187.645;886.677;455.212;133.127;186.198;106.877;376.332;149.916;1348.939;1515.73
29/05/2007;187.735;886.387;454.952;133.072;185.973;106.929;376.178;149.871;1348.34;1518.11
30/05/2007;187.772;886.385;454.97;133.024;185.983;106.947;376.137;149.864;1348.611;1530.23
31/05/2007;187.831;886.229;454.625;132.987;186.038;106.962;376.002;149.821;1347.891;1530.62
1/06/2007;187.821;884.949;452.944;132.815;185.433;106.953;375.316;149.601;1344.438;1536.34
4/06/2007;187.886;885.727;453.746;132.973;185.847;106.998;375.745;149.742;1345.988;1539.18
5/06/2007;187.905;884.917;452.473;132.756;185.269;107.009;375.273;149.598;1342.959;1530.95
6/06/2007;187.959;885.774;452.875;132.884;185.466;107.03;375.635;149.739;1342.938;1517.38
7/06/2007;187.94;884.098;449.591;132.54;184.265;107.042;374.629;149.461;1334.026;1490.72
8/06/2007;188.006;884.233;449.231;132.54;184.186;107.052;374.636;149.465;1332.996;1507.67
11/06/2007;188.102;884.627;449.019;132.636;184.193;107.102;374.748;149.527;1333.584;1509.12
12/06/2007;188.089;883.058;446.183;132.356;183.117;107.11;373.934;149.246;1325.227;1493
13/06/2007;188.113;883.466;447.381;132.516;183.813;107.122;374.115;149.312;1329.653;1515.67
14/06/2007;188.122;883.164;446.983;132.518;183.678;107.141;374.04;149.277;1330.264;1522.97
15/06/2007;188.219;884.435;448.373;132.643;184.005;107.161;374.601;149.479;1335.174;1532.91
18/06/2007;188.275;885.308;449.271;132.827;184.357;107.215;375.135;149.643;1337.395;1531.05
19/06/2007;188.344;886.768;450.897;133.086;185.082;107.238;375.815;149.888;1341.062;1533.71
20/06/2007;188.334;886.139;449.994;132.863;184.568;107.258;375.507;149.8;1336.911;1512.84
21/06/2007;188.365;886.091;449.273;132.918;184.473;107.272;375.36;149.774;1333.748;1522.19
22/06/2007;188.415;887.039;449.983;133.137;185.023;107.291;375.793;149.936;1335.723;1502.56
25/06/2007;188.479;888.494;451.898;133.359;185.578;107.35;376.543;150.186;1339.828;1497.74
26/06/2007;188.475;887.982;451.397;133.205;185.108;107.364;376.283;150.104;1338.319;1492.89
27/06/2007;188.508;888.696;452.266;133.326;185.418;107.387;376.637;150.236;1339.936;1506.35
28/06/2007;188.496;887.372;450.985;133.239;185.057;107.393;375.989;150.019;1337.482;1505.71
29/06/2007;188.571;889.113;453.32;133.487;185.913;107.413;376.841;150.302;1341.451;1503.35
30/06/2007;188.592;889.22;453.386;133.526;185.965;107.427;376.899;150.322;1341.644;1503.35
2/07/2007;188.622;890.198;454.388;133.697;186.389;107.469;377.321;150.488;1344.225;1519.43
3/07/2007;188.609;889.377;453.088;133.527;185.836;107.483;376.874;150.334;1341.979;1524.87
4/07/2007;188.63;889.485;453.153;133.563;185.884;107.497;376.932;150.354;1342.173;1524.87
5/07/2007;188.613;887.7;450.502;133.337;185.092;107.5;375.997;150.034;1336.438;1525.4
6/07/2007;188.674;887.279;449.292;133.219;184.649;107.509;375.713;149.944;1333.378;1530.44
9/07/2007;188.733;888.236;450.374;133.486;185.269;107.552;376.232;150.115;1336.251;1531.85
10/07/2007;188.817;890.762;453.771;133.934;186.536;107.58;377.42;150.56;1342.23;1510.12
11/07/2007;188.799;890.313;452.823;133.789;185.942;107.608;377.141;150.479;1341.364;1518.76
12/07/2007;188.815;889.427;451.731;133.617;185.426;107.616;376.715;150.34;1339.615;1547.7
13/07/2007;188.871;889.68;452.033;133.595;185.453;107.633;376.796;150.376;1340.38;1552.5
16/07/2007;188.921;891.178;453.886;133.715;186.085;107.682;377.567;150.648;1343.633;1549.52
17/07/2007;188.917;890.525;452.911;133.494;185.551;107.693;377.17;150.53;1340.967;1549.37
18/07/2007;188.999;892.273;454.929;133.956;186.716;107.722;377.921;150.841;1344.876;1546.17
19/07/2007;188.995;891.945;454.497;133.966;186.669;107.737;377.711;150.794;1343.674;1553.08
20/07/2007;189.048;893.604;456.547;134.127;187.312;107.753;378.229;151.081;1346.77;1534.1
23/07/2007;189.131;893.526;456.49;133.999;186.967;107.801;378.177;151.078;1346.329;1541.57
24/07/2007;189.167;894.422;457.246;134.143;187.582;107.817;378.557;151.225;1346.316;1511.04
25/07/2007;189.206;895.314;458.33;134.3;188.011;107.842;378.847;151.382;1347.201;1518.09
26/07/2007;189.3;899.131;462.227;134.85;189.273;107.824;379.628;151.593;1351.609;1482.67
27/07/2007;189.318;899.064;461.994;134.793;189.144;107.851;379.347;151.571;1350.956;1458.95
30/07/2007;189.372;898.925;461.552;134.814;189.207;107.892;379.148;151.514;1349.475;1473.91
31/07/2007;189.42;899.328;462.361;135.001;189.718;107.912;379.441;151.565;1351.598;1455.28
1/08/2007;189.471;899.533;462.551;134.883;189.434;107.938;379.51;151.615;1352.963;1465.81
2/08/2007;189.488;899.395;462.835;134.835;189.329;107.943;379.365;151.598;1354.748;1472.2
3/08/2007;189.551;901.354;464.45;135.099;189.752;107.966;380.125;151.966;1358.912;1433.06
6/08/2007;189.588;900.948;463.733;134.739;189.085;108.014;379.553;151.903;1357.965;1467.67
7/08/2007;189.592;900.307;463.438;134.714;189.029;108.01;379.212;151.782;1358.737;1476.71
8/08/2007;189.572;898.084;460.136;134.402;187.912;107.996;378.205;151.385;1355.089;1497.49
9/08/2007;189.724;900.926;462.308;134.781;188.588;108.011;379.475;151.889;1355.998;1453.09
10/08/2007;189.798;901.624;462.757;134.791;188.735;108.014;379.524;151.997;1355.35;1453.64
13/08/2007;189.86;901.955;463.026;134.924;188.954;108.057;379.695;152.066;1355.705;1452.92
14/08/2007;189.928;903.286;464.415;135.191;189.465;108.076;380.146;152.304;1356.365;1426.54
15/08/2007;190.111;905.13;465.578;135.406;189.753;108.075;380.571;152.619;1354.697;1406.7
16/08/2007;190.447;909.237;468.963;135.832;190.755;108.073;381.797;153.323;1358.689;1411.27
17/08/2007;190.413;907.9;467.557;135.808;190.484;108.083;381.039;153.079;1360.741;1445.94
20/08/2007;190.647;909.372;468.799;135.658;190.23;108.14;381.629;153.313;1363.26;1445.55
21/08/2007;190.764;910.85;470.344;136.003;191.167;108.2;382.269;153.558;1366.653;1447.12
22/08/2007;190.766;909.233;469.223;135.734;190.777;108.206;381.524;153.262;1364.857;1464.07
23/08/2007;190.735;908.593;469.018;135.67;190.939;108.232;381.232;153.158;1365.881;1462.5
24/08/2007;190.565;906.662;468.419;135.403;190.653;108.238;380.656;152.828;1367.112;1479.37
27/08/2007;190.483;907.673;469.557;135.521;191.012;108.275;381.117;153.043;1370.263;1466.79
28/08/2007;190.615;910.708;472.083;135.976;191.771;108.305;382.519;153.584;1372.42;1432.36
29/08/2007;190.604;910.096;471.561;135.967;191.422;108.322;382.25;153.494;1370.081;1463.76
30/08/2007;190.708;911.423;473.241;136.25;192.13;108.329;382.833;153.744;1371.115;1457.64
31/08/2007;190.682;910.393;472.08;136.042;191.608;108.31;382.295;153.541;1368.093;1473.99
3/09/2007;190.746;910.718;472.275;136.077;191.649;108.342;382.419;153.595;1368.98;1473.99
4/09/2007;190.664;910.752;472.027;136.166;191.648;108.354;382.379;153.626;1367.686;1489.42
5/09/2007;190.756;913.561;475.016;136.611;192.742;108.386;383.536;154.088;1375.015;1472.29
6/09/2007;190.738;912.586;474.202;136.458;192.344;108.414;382.875;153.918;1374.43;1478.55
7/09/2007;190.968;916.497;478.546;137.212;194.35;108.445;384.366;154.609;1385.171;1453.55
10/09/2007;191.062;917.669;480.02;137.44;194.995;108.523;384.62;154.8;1387.387;1451.7
11/09/2007;190.992;915.997;478.633;137.269;194.774;108.527;383.72;154.5;1383.852;1471.49
12/09/2007;191.03;915.287;477.359;137.3;194.6;108.532;383.235;154.382;1380.571;1471.56
13/09/2007;191;913.506;475.041;137.006;193.742;108.539;382.339;154.054;1377.795;1483.95
14/09/2007;191.066;913.923;475.64;137.07;194.134;108.567;382.583;154.144;1379.539;1484.25
17/09/2007;191.08;913.867;475.523;137.091;194.223;108.62;382.447;154.118;1380.375;1476.65
18/09/2007;191.216;915.366;475.735;137.487;194.794;108.65;383.182;154.386;1386.313;1519.78
19/09/2007;191.282;915.174;474.754;137.346;194.225;108.797;383.27;154.348;1386.254;1529.03
20/09/2007;191.252;912.768;470.678;136.862;192.668;108.82;382.181;153.924;1375.644;1518.75
21/09/2007;191.329;913.637;471.748;136.971;192.911;108.827;382.747;154.063;1377.351;1525.75
24/09/2007;191.42;914.175;472.047;136.939;192.729;108.871;383.132;154.156;1376.615;1517.74
25/09/2007;191.452;915.261;472.683;136.986;192.635;108.882;383.649;154.346;1377.104;1517.22
26/09/2007;191.516;915.707;472.702;137.153;192.837;108.903;383.926;154.424;1376.892;1525.42
27/09/2007;191.534;916.513;473.965;137.421;193.569;108.89;384.394;154.56;1380.778;1531.38
28/09/2007;191.5;916.525;473.842;137.478;193.603;108.919;384.522;154.585;1379.438;1526.75
30/09/2007;191.543;916.742;473.972;137.495;193.621;108.948;384.641;154.626;1379.867;1526.75
1/10/2007;191.468;916.166;474.455;137.418;193.788;108.948;384.48;154.587;1381.604;1547.04
2/10/2007;191.487;916.891;475.289;137.516;194.041;108.958;384.975;154.736;1382.947;1546.63
3/10/2007;191.487;916.514;474.932;137.466;193.853;108.976;384.862;154.655;1383.593;1539.6
4/10/2007;191.541;916.833;475.483;137.557;194.099;108.986;385.128;154.721;1384.939;1542.84
5/10/2007;191.462;914.467;471.989;137.21;192.86;108.996;384.066;154.317;1378.734;1557.59
8/10/2007;191.526;914.793;472.184;137.215;192.858;109.039;384.246;154.379;1379.309;1552.58
9/10/2007;191.545;914.148;471.876;137.117;192.76;109.036;384.029;154.265;1379.367;1565.15
10/10/2007;191.496;914.034;471.974;137.117;192.844;109.046;384.069;154.243;1379.409;1562.47
11/10/2007;191.515;913.856;471.795;137.155;192.789;109.069;384.156;154.231;1380.708;1554.41
12/10/2007;191.498;912.899;470.924;137.027;192.472;109.104;383.751;154.074;1379.714;1561.8
15/10/2007;191.556;913.729;471.508;137.263;192.821;109.147;384.186;154.213;1380.365;1548.71
16/10/2007;191.604;914.992;472.376;137.533;193.201;109.185;384.786;154.437;1380.981;1538.53
17/10/2007;191.772;918.082;475.711;138.052;194.535;109.222;386.084;154.993;1386.435;1541.24
18/10/2007;191.908;919.605;477.328;138.245;195.049;109.255;386.693;155.221;1389.978;1540.08
19/10/2007;191.945;921.882;480.226;138.653;196.294;109.291;387.748;155.643;1394.469;1500.63
22/10/2007;192.007;921.901;480.339;138.54;196.186;109.357;387.589;155.65;1395.129;1506.33
23/10/2007;192.016;922.028;480.343;138.483;195.993;109.353;387.742;155.684;1396.013;1519.59
24/10/2007;192.107;923.943;482.564;138.96;197.183;109.389;388.548;156.018;1400.773;1515.88
25/10/2007;192.128;923.75;481.925;139.154;197.511;109.424;388.366;155.969;1400.012;1514.41
26/10/2007;192.14;923.269;480.948;139.115;197.276;109.439;388.156;155.898;1397.526;1535.28
29/10/2007;192.209;923.047;481.239;139.04;197.152;109.487;388.116;155.873;1398.846;1540.98
30/10/2007;192.206;922.989;481.282;138.969;197.054;109.505;388.059;155.866;1398.773;1531.02
31/10/2007;192.186;920.872;478.607;138.758;196.3;109.519;386.99;155.489;1393.795;1549.38
1/11/2007;192.342;923.867;482.144;139.405;197.857;109.504;387.999;156.005;1398.195;1508.44
2/11/2007;192.499;926.898;484.431;140.227;199.45;109.547;389.086;156.544;1400.71;1509.65
5/11/2007;192.534;926.493;483.863;140.245;199.434;109.567;388.439;156.486;1396.096;1502.17
6/11/2007;192.581;926.16;482.711;140.321;199.395;109.565;388.089;156.401;1392.792;1520.27
7/11/2007;192.662;927.942;483.808;140.554;199.503;109.561;388.555;156.705;1393.079;1475.62
8/11/2007;192.779;930.41;485.952;141;200.379;109.579;389.393;157.148;1394.134;1474.77
9/11/2007;192.854;931.336;487.37;141.283;201.255;109.608;389.582;157.293;1397.328;1453.7
12/11/2007;192.92;931.663;487.564;141.351;201.344;109.652;389.762;157.355;1397.861;1439.18
13/11/2007;192.86;929.855;486.28;140.872;200.462;109.668;388.747;157.034;1397.532;1481.05
14/11/2007;192.906;929.691;485.971;140.862;200.348;109.671;388.561;156.983;1398.718;1470.58
15/11/2007;193.08;933.576;489.471;141.37;201.567;109.691;390.144;157.688;1402.991;1451.15
16/11/2007;193.106;933.928;489.758;141.507;201.791;109.705;390.276;157.755;1401.287;1458.74
19/11/2007;193.237;936.472;492.357;142.071;203.226;109.742;391.317;158.243;1403.602;1433.27
20/11/2007;193.302;937.687;492.848;142.392;203.793;109.744;391.75;158.438;1400.538;1439.7
21/11/2007;193.41;940.221;494.351;142.864;204.397;109.757;392.792;158.922;1404.973;1416.77
22/11/2007;193.432;940.33;494.416;142.887;204.426;109.771;392.852;158.943;1405.152;1416.77
23/11/2007;193.403;939.404;494.234;142.69;204.46;109.78;392.23;158.755;1408.47;1440.7
26/11/2007;193.541;942.985;499.173;143.367;206.595;109.823;393.814;159.374;1416.904;1407.22
27/11/2007;193.482;941.01;496.659;142.849;205.261;109.851;392.554;158.98;1411.029;1428.23
28/11/2007;193.438;938.442;494.164;142.144;203.484;109.84;391.217;158.507;1412.832;1469.02
29/11/2007;193.526;940.697;496.563;142.626;204.91;109.856;391.951;158.851;1416.464;1469.72
30/11/2007;193.496;941.01;496.185;142.585;204.593;109.87;392.046;158.839;1420.088;1481.14
3/12/2007;193.608;944.27;499.045;142.971;205.416;109.908;393.421;159.336;1421.727;1472.42
4/12/2007;193.661;944.698;499.169;142.867;205.083;109.921;393.308;159.209;1422.095;1462.79
5/12/2007;193.649;944.856;498.868;142.676;204.186;109.954;393.256;159.179;1422.174;1485.01
6/12/2007;193.611;942.592;496.363;142.256;203.123;109.95;392.081;158.798;1417.467;1507.35
7/12/2007;193.555;939.726;492.67;141.751;201.818;109.961;390.677;158.311;1408.831;1504.66
10/12/2007;193.649;939.267;492.066;141.706;201.57;109.991;390.358;158.203;1407.426;1515.96
11/12/2007;193.78;943.736;497.144;142.435;203.114;110.028;392.532;158.963;1416.459;1477.65
12/12/2007;193.751;941.053;494.542;142.293;202.888;110.05;391.297;158.512;1414.481;1486.59
13/12/2007;193.722;939.291;491.872;142.053;201.993;110.087;390.503;158.217;1411.493;1488.41
14/12/2007;193.671;937.213;490.064;141.91;201.636;110.056;389.545;157.865;1407.392;1467.95
17/12/2007;193.753;938.512;491.709;142.136;202.216;110.105;390.156;158.082;1409.037;1445.9
18/12/2007;193.792;940.231;493.871;142.403;203.145;110.135;390.976;158.396;1415.248;1454.98
19/12/2007;193.819;941.247;495.453;142.517;203.69;110.171;391.321;158.544;1418.888;1453
20/12/2007;193.85;942.693;496.771;142.762;204.094;110.208;391.896;158.789;1419.838;1460.12
21/12/2007;193.747;939.504;492.515;142.334;202.832;110.218;390.341;158.268;1412.93;1484.46
